"","team","week","HP01_mean","HP01_perc2p5","HP01_perc97p5","Date","HP02_mean","HP02_perc2p5","HP02_perc97p5","HP03_mean","HP03_perc2p5","HP03_perc97p5","HP04_mean","HP04_perc2p5","HP04_perc97p5","HP05_mean","HP05_perc2p5","HP05_perc97p5","HP06_mean","HP06_perc2p5","HP06_perc97p5","HP07_mean","HP07_perc2p5","HP07_perc97p5","HP08_mean","HP08_perc2p5","HP08_perc97p5","HP09_mean","HP09_perc2p5","HP09_perc97p5","HP10_mean","HP10_perc2p5","HP10_perc97p5","HP11_mean","HP11_perc2p5","HP11_perc97p5","HP12_mean","HP12_perc2p5","HP12_perc97p5"
"54","COL2",2,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,2020-09-08,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.9392892113233e-05,7.43616627931375e-05,0.000107673120091697,8.77384179406491e-05,7.32843537866165e-05,0.000105168463119037,8.65484713825597e-05,7.24140629922584e-05,0.000103551406277244,8.65484713825597e-05,7.24140629922584e-05,0.000103551406277244,8.65484713825597e-05,7.24140629922584e-05,0.000103551406277244,8.65484713825597e-05,7.24140629922584e-05,0.000103551406277244
"55","COL2",3,0.000193792043696002,0.000147385588175783,0.000251314815581307,2020-09-15,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000193792043696002,0.000147385588175783,0.000251314815581307,0.000185558619734724,0.000142152843607214,0.000238847330008295,0.000180925631401336,0.000139042166753855,0.000232186739854003,0.000180925631401336,0.000139042166753855,0.000232186739854003,0.000180925631401336,0.000139042166753855,0.000232186739854003,0.000180925631401336,0.000139042166753855,0.000232186739854003
"56","COL2",4,0.000433556329928939,0.000302954710344643,0.000607642135634273,2020-09-22,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000433556329928939,0.000302954710344643,0.000607642135634273,0.000404930062350146,0.000285939480449804,0.00056158073710367,0.000390202616249629,0.000276771752143498,0.000538851124093487,0.000390202616249629,0.000276771752143498,0.000538851124093487,0.000390202616249629,0.000276771752143498,0.000538851124093487,0.000390202616249629,0.000276771752143498,0.000538851124093487
"57","COL2",5,0.0010073346822847,0.000643597647743062,0.00152601926990209,2020-09-29,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.0010073346822847,0.000643597647743062,0.00152601926990209,0.000917690773418562,0.000594318281631289,0.00137166196570752,0.000873828632678272,0.000568968488485346,0.00129895912026423,0.000873828632678272,0.000568968488485346,0.00129895912026423,0.000873828632678272,0.000568968488485346,0.00129895912026423,0.000873828632678272,0.000568968488485346,0.00129895912026423
"58","COL2",6,0.00237947097409422,0.00137900020811641,0.0038933544435286,2020-10-06,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00237947097409422,0.00137900020811641,0.0038933544435286,0.00211430826030688,0.00124399603578691,0.00340390263402092,0.00198911580993867,0.00117832613527963,0.00318117203738744,0.00198911580993867,0.00117832613527963,0.00318117203738744,0.00198911580993867,0.00117832613527963,0.00318117203738744,0.00198911580993867,0.00117832613527963,0.00318117203738744
"59","COL2",7,0.0058490105917258,0.0030529432947623,0.0103302661878722,2020-10-13,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.0058490105917258,0.0030529432947623,0.0103302661878722,0.00506944467624293,0.00269487307977046,0.00878691167338947,0.00471152206612235,0.0025254064504125,0.00810377791769906,0.00471152206612235,0.0025254064504125,0.00810377791769906,0.00471152206612235,0.0025254064504125,0.00810377791769906,0.00471152206612235,0.0025254064504125,0.00810377791769906
"60","COL2",8,0.0147824914606936,0.00691549186890404,0.0281476740676856,2020-10-20,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0147824914606936,0.00691549186890404,0.0281476740676856,0.0125001312146918,0.00597478616779056,0.0233049364077004,0.0114761453957031,0.00553916017688181,0.0212108689447136,0.0114761453957031,0.00553916017688181,0.0212108689447136,0.0114761453957031,0.00553916017688181,0.0212108689447136,0.0114761453957031,0.00553916017688181,0.0212108689447136
"61","COL2",9,0.0380685759299676,0.0159114917335175,0.0779316807418574,2020-10-27,0.0380685759299676,0.0159114917335175,0.0779316807418574,0.0380685759299676,0.0159114917335175,0.0779316807418574,0.0380685759299676,0.0159114917335175,0.0779316807418574,0.0322361011829965,0.0135726187536251,0.0657312762663966,0.0380685759299676,0.0159114917335175,0.0779316807418574,0.0322361011829965,0.0135726187536251,0.0657312762663966,0.0314156529000018,0.0134574906963295,0.0628507487348225,0.0284921615749065,0.0123427428668897,0.0564647108856582,0.024147398290017,0.0105359604313989,0.0476619160235675,0.0284921615749065,0.0123427428668897,0.0564647108856582,0.024147398290017,0.0105359604313989,0.0476619160235675
"62","COL2",10,0.102186194201108,0.0380582151607932,0.223762159282201,2020-11-03,0.102186194201108,0.0380582151607932,0.223762159282201,0.102186194201108,0.0380582151607932,0.223762159282201,0.102186194201108,0.0380582151607932,0.223762159282201,0.0579750888913399,0.0222580576365097,0.124754778969416,0.102186194201108,0.0380582151607932,0.223762159282201,0.0579750888913399,0.0222580576365097,0.124754778969416,0.0823903376319334,0.0315251772746126,0.17616952435349,0.0738412126469477,0.0286059250981759,0.156348724888175,0.0418346727499043,0.0166611439008114,0.0869432603742978,0.0738412126469477,0.0286059250981759,0.156348724888175,0.0418346727499043,0.0166611439008114,0.0869432603742978
"63","COL2",11,0.273975381965007,0.0915788044571152,0.632895373730598,2020-11-10,0.273975381965007,0.0915788044571152,0.632895373730598,0.273975381965007,0.0915788044571152,0.632895373730598,0.273975381965007,0.0915788044571152,0.632895373730598,0.107198723639676,0.0377093416194422,0.24148651140176,0.273975381965007,0.0915788044571152,0.632895373730598,0.107198723639676,0.0377093416194422,0.24148651140176,0.216562550043703,0.0743665641286351,0.489551611440425,0.19205794357027,0.0667816692252644,0.43031232535974,0.074721391028466,0.027190778738429,0.162459229293137,0.19205794357027,0.0667816692252644,0.43031232535974,0.074721391028466,0.027190778738429,0.162459229293137
"64","COL2",12,0.721752653387219,0.222866538465228,1.695586494924,2020-11-17,0.721752653387219,0.222866538465228,1.695586494924,0.721752653387219,0.222866538465228,1.695586494924,0.7105624677927,0.222866538465228,1.58719364694866,0.200281927712974,0.0648945882891589,0.467707875760905,0.7105624677927,0.222866538465228,1.58719364694866,0.200281927712974,0.0648945882891589,0.467707875760905,0.56451362866641,0.177752106037109,1.31125613862978,0.496517085195762,0.15809614613951,1.15005896995118,0.135321709647668,0.0451060609337796,0.305772385681094,0.496517085195762,0.15809614613951,1.15005896995118,0.135321709647668,0.0451060609337796,0.305772385681094
"65","COL2",13,1.75467689291452,0.542007231971845,3.84194834249407,2020-11-24,1.75467689291452,0.542007231971845,3.84194834249407,1.75467689291452,0.542007231971845,3.84194834249407,1.4851980802362,0.542007231971845,2.61431170303307,0.375114931608957,0.113221005756744,0.892021010457559,1.4851980802362,0.542007231971845,2.61431170303307,0.375114931608957,0.113221005756744,0.892021010457559,1.38882861593992,0.426720780474236,3.09363955167839,1.12895993658331,0.376641526304028,2.10603064852333,0.247468212984769,0.0767283008872874,0.574531455163901,1.12895993658331,0.376641526304028,2.10603064852333,0.247468212984769,0.0767283008872874,0.574531455163901
"66","COL2",14,3.54215954815605,1.28330818334779,6.16865480293709,2020-12-01,3.54215954815605,1.28330818334779,6.16865480293709,3.54215954815605,1.28330818334779,6.16865480293709,2.38980872655654,1.24577074363228,3.67274583753895,0.695828805586246,0.20065386704196,1.62950471554291,2.38980872655654,1.24577074363228,3.67274583753895,0.695828805586246,0.20065386704196,1.62950471554291,2.94246659043521,1.00954041386274,5.48274496632851,1.9502240187495,0.887787622184562,3.11508700328777,0.454471297642449,0.133538197275228,1.06576586182719,1.9502240187495,0.887787622184562,3.11508700328777,0.454471297642449,0.133538197275228,1.06576586182719
"67","COL2",15,5.26995156700349,2.73066500370081,6.48075538901895,2020-12-08,5.26995156700349,2.73066500370081,6.48075538901895,5.26995156700349,2.73066500370081,6.48075538901895,3.23160871212474,1.99270024962171,4.15760459719287,1.23136442925535,0.35772130662966,2.6806403326504,3.23160871212474,1.99270024962171,4.15760459719287,1.23136442925535,0.35772130662966,2.6806403326504,4.74637814229224,2.20261379740003,6.33827366146914,2.76407884490844,1.66151372127677,3.8316571619533,0.815476542020839,0.235115899092433,1.87262788874261,2.76407884490844,1.66151372127677,3.8316571619533,0.815476542020839,0.235115899092433,1.87262788874261
"68","COL2",16,5.47563449443453,4.03165853524551,6.06857423234909,2020-12-15,5.47563449443453,4.03165853524551,6.06857423234909,5.47563449443453,4.03165853524551,6.06857423234909,3.59776078916847,2.78371470383223,4.00078469593241,1.95963758529179,0.630936590049283,3.6942490292367,3.59776078916847,2.78371470383223,4.00078469593241,1.95963758529179,0.630936590049283,3.6942490292367,5.39856044793384,3.91597241951406,5.97504604711807,3.28362345442701,2.33773150982194,3.78790654512911,1.35887037377427,0.408064654293396,2.86565276830669,3.28362345442701,2.33773150982194,3.78790654512911,1.35887037377427,0.408064654293396,2.86565276830669
"69","COL2",17,4.27899459812388,2.27734821265072,5.59557317640318,2020-12-22,4.23379640834093,2.25755168599604,5.52308149451537,4.27899459812388,2.27734821265072,5.59557317640318,3.38171566968251,2.65042861697156,3.74666416363596,2.77022069588697,1.09402257426397,4.0482260217728,3.38171566968251,2.65042861697156,3.74666416363596,2.77022069588697,1.09402257426397,4.0482260217728,4.56813363424096,2.68044850193605,5.58827603667848,3.28380835827372,2.77512670274047,3.59279668505592,2.05058622741161,0.70153812284661,3.64281792263176,3.32335115057535,2.81307920643959,3.63612679750441,2.08199603700629,0.71309628203946,3.69282313619374
"70","COL2",18,2.63517729485887,1.1123168456912,4.59018021979679,2020-12-29,2.38063831214763,1.01363956396069,4.08594903138843,2.63517729485887,1.1123168456912,4.59018021979679,2.63622690643519,1.6821055538246,3.28548346108458,3.2212292811836,1.72224092076863,3.87033107270904,2.63622690643519,1.6821055538246,3.28548346108458,3.2212292811836,1.72224092076863,3.87033107270904,2.9776708165826,1.34678402778117,4.80733676449814,2.47666715994479,1.76859674978604,2.85711179762444,2.33583388619255,0.991359565445577,3.21575597175816,2.77538472227319,1.96690908959989,3.21661386285598,2.68735808598294,1.15495757819234,3.66208259825535
"71","COL2",19,1.43753118831785,0.52432281810853,2.98116599340185,2021-01-05,1.11455152074244,0.408023358601943,2.26932491158147,1.43753118831785,0.52432281810853,2.98116599340185,1.82411981665616,0.995665666729607,2.68065438773783,3.16123800384955,2.12766846079396,3.6134067054337,1.82411981665616,0.995665666729607,2.68065438773783,3.16123800384955,2.12766846079396,3.6134067054337,1.68250003724857,0.644683052058605,3.33810986800184,1.51588275417863,0.913655804226513,2.02939422091826,2.06016888344898,1.14730949499064,2.48054718451369,2.0329776192579,1.21149733274215,2.75513704411281,2.95581099294793,1.72916664992748,3.4783673176219
"72","COL2",20,0.746009096150585,0.245892242173717,1.71421675222539,2021-01-12,0.474058192045958,0.153181794995633,1.08354394794752,0.746009096150585,0.245892242173717,1.71421675222539,1.26618597072478,0.614012599611387,2.14629176907682,2.94841100674477,1.61808848139193,3.64450342878683,1.17988237022753,0.57265477390009,1.99044197787531,2.7067763693112,1.50383744871677,3.32518276433394,0.89228668236001,0.305725891051832,1.9977487150689,0.840705093991645,0.438546115923693,1.30053461414271,1.57062162861071,1.05862696303474,1.84350398674448,1.37578565218748,0.718023262367814,2.1629398702983,2.83119961435622,1.96071936279121,3.23950451653953
"73","COL2",21,0.381160840268439,0.116123825560517,0.936775703890145,2021-01-19,0.190354795817828,0.0545559946792465,0.477972975090474,0.381160840268439,0.116123825560517,0.936775703890145,0.951878815501042,0.430148543772423,1.7725288325724,2.75678097086792,1.18955028032046,4.17218423524199,0.736850880892537,0.326939220485766,1.37447172396563,2.08384413068181,0.906666353632571,3.06433255842909,0.462539791025633,0.145691742742386,1.11819148266048,0.446208352536184,0.204231547447606,0.788085112693343,1.10527139152148,0.635868126457099,1.34146396230951,0.890210016427897,0.419769024410067,1.57184710134809,2.4130427355274,1.29406977981374,3.03760480055109
"74","COL2",22,0.192177083520647,0.0547099112908585,0.496728520831284,2021-01-26,0.0734726614209916,0.018591536723879,0.201445801322949,0.192177083520647,0.0547099112908585,0.496728520831284,0.670979908937647,0.293609566635867,1.30155801694451,2.14224085034975,0.810815950055831,4.01135147034731,0.446864996599703,0.184507538348985,0.89561240751399,1.46273212799055,0.527015305033562,2.69952906131743,0.235688527320203,0.0692711180988852,0.602224280936583,0.220362123588145,0.0889401307802266,0.437515072791316,0.70431444574946,0.311418902663942,0.946262458337672,0.55517953590878,0.241727861198346,1.06570087731487,1.84558582233739,0.788782300250589,2.78616185261393
"75","COL2",23,0.0956763645638702,0.0255841770928596,0.257934476456407,2021-02-02,0.0271337985285547,0.00603261123001491,0.0809094731162448,0.0956763645638702,0.0255841770928596,0.257934476456407,0.454237984332726,0.196035334458984,0.891911231424098,1.44694773401594,0.527200106173932,3.01227399449197,0.264392844818058,0.102693852817668,0.557981707750915,0.954024486225915,0.29803624548997,2.08429760605721,0.118345083763432,0.0327258380219546,0.316273455593762,0.103174095058875,0.0367642827066734,0.227738028469412,0.417784666563311,0.14314465040898,0.655599872593572,0.336025193556795,0.137044984828844,0.683662752691906,1.28884069428344,0.461826676307574,2.42050908390753
"76","COL2",24,0.0474898281352995,0.0119543877971671,0.132950011735661,2021-02-09,0.00963768130120842,0.00187268693194461,0.031152670400365,0.0472910584957211,0.0119052007826853,0.132381554679338,0.299826808333089,0.129325579187417,0.591063728853222,0.89559744405364,0.333046364727509,1.92409429525312,0.154621081481972,0.056845532157486,0.340377815316529,0.594662240453275,0.166389211518244,1.46223662032182,0.0591748986543712,0.0153979810752306,0.164502645644677,0.0461329343971959,0.0144974794573629,0.111783982241531,0.233758701630482,0.0623171818850224,0.434273443212182,0.199343124431933,0.0768240126152271,0.424776699856449,0.842341601221688,0.263618175701705,1.85752690134354
"77","COL2",25,0.0234163878241391,0.00555710915339042,0.0679078496702173,2021-02-16,0.00318669655349151,0.000538302627525921,0.0111327769561416,0.0217992908671576,0.00516655666799349,0.063193825629415,0.193341983174556,0.0842452700844111,0.37963955658807,0.524517477423255,0.205268854081073,1.12440626343438,0.0892633493899458,0.0311738223532945,0.203756173605943,0.358098729213132,0.0916776667576662,0.958632122677711,0.029373426566744,0.00720226712250788,0.084685603311156,0.0190972119997569,0.00525316465604411,0.0505040220830328,0.119805361060606,0.0249258422325393,0.266580020736788,0.1085315929863,0.0397205464059983,0.240561525096672,0.488259447105555,0.137370025985315,1.20587555543004
"78","COL2",26,0.0115068147636021,0.00257394023736688,0.0345257149747874,2021-02-23,0.000956155516646996,0.000140003432947572,0.00359328081328262,0.00927432960234324,0.00205827963377124,0.0278334045090953,0.12281111527405,0.0541467534391107,0.23858904429654,0.298162847712044,0.124406822010819,0.625712642414825,0.0511269011950893,0.0169772262337474,0.120628717039182,0.211180103836131,0.0500684115548174,0.601177278890491,0.0145214764295778,0.00335357726994993,0.0433562243418993,0.0071111885345463,0.0017014763303158,0.0204131398210111,0.0543776940109868,0.00889303280720571,0.138399783340881,0.05368676313857,0.0186465622612323,0.123890319916433,0.25177172885513,0.0644540200596369,0.677377321935209
"79","COL2",27,0.00564002825117703,0.0011900592468034,0.0174873013608553,2021-03-02,0.000261830773075023,3.3477265129276e-05,0.00105256682715915,0.00368263823868687,0.000761873306293533,0.0114380767774243,0.0771687616460572,0.0343839250919982,0.147721244800628,0.166670888325136,0.0741793302138903,0.339215829643772,0.0304043365188505,0.00961875438664528,0.0739495413088317,0.128585013339581,0.0284224173223496,0.383729553282791,0.00715946898722485,0.00155824514641023,0.0221061949251193,0.00239830318542355,0.000498438842870076,0.00743341738954998,0.0220076515060547,0.00285206853205666,0.0628320625123229,0.0249662690217052,0.00820784929427043,0.0599067285397888,0.120927124067409,0.0282271319903627,0.349746994680484
"80","COL2",28,0.00274652329917438,0.000546568604404716,0.00879501664273364,2021-03-09,7.03305801227013e-05,8.24287771546185e-06,0.000299816798927302,0.0013702159324877,0.000262962658660582,0.00440594512288954,0.0478510844544886,0.0215726613168266,0.0896872072216366,0.091793772716725,0.0441736709580378,0.180425275593943,0.0206531341402739,0.00631268188242998,0.0515648100738228,0.0894837572841679,0.0186611786240531,0.280372425049949,0.00350514056082211,0.000718495586050214,0.0111859956753509,0.000782504828202528,0.000141040019601941,0.00260751156915207,0.00851416626399499,0.000883696452606107,0.0270943471070864,0.0112983970294646,0.00350950690552093,0.0281637029628142,0.0564247255870743,0.0119906322464133,0.174013650161315
"81","COL2",29,0.00132964480686408,0.000249782181159721,0.0043944748123745,2021-03-16,2.05705916392294e-05,2.63631321444741e-06,9.09576821372848e-05,0.00048854688348083,8.68595327119901e-05,0.0016271598686719,0.0293392137824029,0.0133885674543724,0.053101970872804,0.0500062723328574,0.0258545505284189,0.0947300068395593,0.0137788452514778,0.00409416115051978,0.0355928810656842,0.0608447048067018,0.0120805852626496,0.198352789396193,0.0017053874738813,0.000329730257022792,0.00562135581470609,0.000269165224561822,4.24646727985494e-05,0.000958814552791564,0.00345107865847311,0.000289945497446867,0.0121381963215408,0.00477122027417013,0.00139658501424777,0.0123474680422781,0.0245198761793835,0.00472775310394954,0.0802707788307165
"82","COL2",30,0.000642929824195747,0.000114338744463829,0.00219082767767044,2021-03-23,6.49978836854287e-06,1.28514706469423e-06,2.81621215961693e-05,0.000168240687551889,2.79885549665357e-05,0.000579458261626125,0.0178828156058326,0.00826105002816993,0.0312410195783918,0.0271136734216891,0.0150038539885942,0.0494435215121181,0.00922522912627169,0.00266977348027802,0.0246183026073088,0.041364589892282,0.00785135032862072,0.139073236038136,0.000828438400797298,0.000151435546768048,0.00281784619442405,9.37557346672617e-05,1.33520449426924e-05,0.000354500868084222,0.00141083051725498,9.61605182741838e-05,0.00544780706463646,0.001935350878196,0.000529780465464166,0.00519551439800551,0.0102323917461665,0.00178351100285922,0.0354496660173688
"83","COL2",31,0.000306937684608009,5.20040746446445e-05,0.00107726919164131,2021-03-30,2.46936942772213e-06,9.54842025151829e-07,9.09735438114455e-06,5.55703012199779e-05,9.017698474879e-06,0.000196864359028947,0.0107031259304356,0.00505267524205862,0.0184437872599367,0.0144619144310241,0.00853598318295439,0.0253883985259383,0.00609310724935722,0.00171133430323775,0.0167884320942717,0.0276642426393613,0.00502898901315646,0.0954389697934907,0.000397035852726011,6.89268324432179e-05,0.00138688308913001,3.29042644089217e-05,4.64586619269983e-06,0.000130287681967103,0.000573496252565174,3.21042056152407e-05,0.00241601820520472,0.000744438074341839,0.000188607776353304,0.00207618320921193,0.00404808474564971,0.000643971385977298,0.0148062466112676
"84","COL2",32,0.000147621328022518,2.41973652408567e-05,0.000531064438569472,2021-04-06,1.32863450251801e-06,8.77729054946309e-07,3.3906620019346e-06,1.77957448090387e-05,3.20290394245441e-06,6.36455808454438e-05,0.00641658390484896,0.00308485027976729,0.0109397618128264,0.00773917544062498,0.00483713333054454,0.013070942976518,0.0040402825784076,0.00108640993608369,0.0114777823008745,0.0185368603972725,0.00323184834444877,0.065086508225003,0.000191546938976936,3.1948764967285e-05,0.000685681933888092,1.21055199274448e-05,2.08322336661153e-06,4.86847655474027e-05,0.000235997042871513,1.12789127082207e-05,0.00107698625783269,0.000270659928774422,6.35649836454737e-05,0.000789782587981582,0.00151245193868263,0.00021992001240164,0.00581999637610303
"85","COL2",33,7.04644225607432e-05,1.15481750858633e-05,0.000258159764348171,2021-04-13,9.96525040068146e-07,8.53472024284104e-07,1.64945514788002e-06,5.60242564892901e-06,1.47513845805595e-06,1.90163336289083e-05,0.00378407598483939,0.00184270544035584,0.00638976630827651,0.00408151482474502,0.00269443660681148,0.00665163371038131,0.00263750275282108,0.000678727722097026,0.00765459386210105,0.0122098248675208,0.00204319273801963,0.0435516935731092,9.15684575228236e-05,1.50513235121301e-05,0.000334564273576078,4.84090992387345e-06,1.31057173454781e-06,1.84167597981685e-05,9.66901749733532e-05,4.34086320609122e-06,0.000474046239691373,8.91277746013477e-05,1.97180624937898e-05,0.000271377154018882,0.000509803778768178,6.814744589582e-05,0.00205183617233561
"86","COL2",34,3.36772561523704e-05,5.87809799994399e-06,0.000124462507391306,2021-04-20,8.99107519470306e-07,8.46203049936337e-07,1.12169976672661e-06,2.04910245134145e-06,9.92301077354034e-07,5.60078948962627e-06,0.00219894100239285,0.00108330631549422,0.00365274952114219,0.00212570887264065,0.00147085364705925,0.0033496112704526,0.00169622599445634,0.000417543979361069,0.00502889291783754,0.00791397334479064,0.0012709438984833,0.0286540800690905,4.36922696763672e-05,7.44649384384141e-06,0.000161715129662314,2.32456827878245e-06,1.07806652567142e-06,7.33075104781286e-06,3.97608486515278e-05,2.09779169147798e-06,0.000206717895765073,2.70285264263382e-05,6.00899731760338e-06,8.49060359174433e-05,0.000155988986411823,1.92378387211573e-05,0.000651235306873006
"87","COL2",35,1.65763559288264e-05,3.40457643073991e-06,6.06637206959543e-05,2021-04-27,8.71944361235901e-07,8.43726552167449e-07,9.64526885974367e-07,1.12547767967196e-06,8.64620409021317e-07,2.03524002907682e-06,0.00128107237386923,0.000638280526050654,0.00207689495489827,0.00111184814315788,0.000806726922658522,0.00171369666143069,0.00109339759194491,0.000257666276834533,0.00327505630139697,0.00513666653342564,0.000791917895360287,0.0188649276852384,2.13552948438391e-05,4.11659414385317e-06,7.88980698736665e-05,1.46549362663717e-06,1.00873710803732e-06,3.33789806604923e-06,1.68826717501716e-05,1.38809086156107e-06,9.08751800274968e-05,8.387932203651e-06,2.22876052972546e-06,2.61328617031818e-05,4.65881037182841e-05,5.68664980404582e-06,0.00020168151676742
"88","COL2",36,8.42689974871091e-06,2.2892088504275e-06,2.94735219619057e-05,2021-05-04,8.61008308073042e-07,8.40512453160318e-07,9.12118292807485e-07,9.046715795755e-07,8.34831090617353e-07,1.15477790412274e-06,0.000732644233295335,0.000368959802766935,0.00116010787496009,0.000572055607492459,0.000432723068542346,0.0008634693856389,0.000691412890867496,0.00015609690760601,0.00208797183869555,0.00326778670953676,0.000483793128303339,0.0121618850239962,1.06745232664846e-05,2.61371719626142e-06,3.82446317039322e-05,1.16019192902432e-06,9.80704843796518e-07,1.86616124414692e-06,7.46890513258002e-06,1.1499101737681e-06,3.96965684728744e-05,3.17558302151482e-06,1.2810535878078e-06,8.89405520828787e-06,1.50682394901987e-05,2.23384494727732e-06,6.60148307684395e-05
"89","COL2",37,4.64760686109682e-06,1.79933637472191e-06,1.46536138748087e-05,2021-05-11,8.57318681926467e-07,8.39129698064436e-07,8.95779020098289e-07,8.47037768816636e-07,8.25614929116627e-07,9.17977288549227e-07,0.00041661715016117,0.000211495693572875,0.000653922033176991,0.000293326109689844,0.000228255549350197,0.000428524356832331,0.000434372796574092,9.41475983155069e-05,0.00132141918805213,0.00206336210671567,0.000293404988812078,0.00767723646797641,5.70596612352466e-06,1.95118202016963e-06,1.8856629882552e-05,1.05378840652194e-06,9.70176439018283e-07,1.34369906975235e-06,3.67664634763219e-06,1.06674027415088e-06,1.76701244886196e-05,1.61335208259657e-06,1.02915897640996e-06,3.47158970064556e-06,5.35216507716228e-06,1.29667926785174e-06,2.21772811026533e-05
"90","COL2",38,2.90585348165797e-06,1.58315517616636e-06,7.65751912154867e-06,2021-05-18,8.56317608261155e-07,8.389495386217e-07,8.91264960050423e-07,8.32139470733281e-07,8.22742316365431e-07,8.52410524623954e-07,0.000236714997330663,0.000121307084219678,0.000361024759126495,0.000150659096617016,0.000118575047162981,0.000212317450656466,0.00027243808041452,5.69521028098146e-05,0.000833875605039242,0.0012991091871827,0.000177685621611452,0.00482943517147037,3.41007811877599e-06,1.66325859436887e-06,9.67485802356561e-06,1.01653527286529e-06,9.6601961553577e-07,1.15514909298703e-06,2.15204112129554e-06,1.03990607663788e-06,8.25262645721647e-06,1.14085950592967e-06,9.56801881878344e-07,1.75276082438891e-06,2.32964913674788e-06,1.03616889362641e-06,7.91358661513073e-06
"91","COL2",39,2.0889122895383e-06,1.47185267462052e-06,4.32216656391734e-06,2021-05-25,8.54043322089925e-07,8.3700351488235e-07,8.87461920751576e-07,8.26604822889108e-07,8.18972029630771e-07,8.35655668862883e-07,0.000133297170738142,6.9229726899339e-05,0.000201546579239373,7.69986264360269e-05,5.91899654476558e-05,0.0001045293975492,0.000169088290157225,3.43565219784033e-05,0.000520902469224761,0.000807960808205981,0.000106581319154974,0.00299734150628104,2.33273766988016e-06,1.51914064543068e-06,5.28603838141643e-06,9.99569756740774e-07,9.60386517812997e-07,1.08220563934517e-06,1.52876033667065e-06,1.02519944903341e-06,4.20090422016907e-06,9.93376697790777e-07,9.32652620393276e-07,1.19693386379707e-06,1.37559435396746e-06,9.56869815999539e-07,3.22524352760316e-06
"92","COL2",40,1.71087234408752e-06,1.42031497030609e-06,2.76716266886246e-06,2021-06-01,8.52835267558278e-07,8.35979316487574e-07,8.8558640445643e-07,8.24800287845952e-07,8.17711736889834e-07,8.32559322414011e-07,7.49793595941373e-05,3.9594210845386e-05,0.000112568329222274,3.95753794607341e-05,2.96740474661979e-05,5.19069760272822e-05,0.000104568547605919,2.09235511296516e-05,0.000331037079208216,0.00049935885831016,6.38050536716782e-05,0.00187544247095895,1.8340093292696e-06,1.44801119668304e-06,3.22024123734086e-06,9.91883507072933e-07,9.57120925644668e-07,1.05034465317995e-06,1.27612193799984e-06,1.01771937102214e-06,2.48234980626949e-06,9.47228414242063e-07,9.22439195638985e-07,1.00980268330556e-06,1.07562837422582e-06,9.33629621805383e-07,1.69561665656579e-06
