"","scenario","team","agegroup","reduction"
"900","HP16_","UVA","65+ years",10.2347875066087
"901","HP16_","UVA","0-4 years",19.8735516420295
"902","HP16_","UVA","5-17 years",19.039833210095
"903","HP16_","UVA","18-49 years",5.01360050509377
"904","HP16_","UVA","50-64 years",7.9361728518237
"905","HP16_","UVA","65+ years",11.4858074042057
"906","HP16_","UVA","0-4 years",18.1429060609519
"907","HP16_","UVA","5-17 years",14.8049934246903
"908","HP16_","UVA","18-49 years",4.37478712268233
"909","HP16_","UVA","50-64 years",6.75229238812561
"910","HP16_","UVA","65+ years",10.6181862259664
"911","HP16_","UVA","0-4 years",22.007782301515
"912","HP16_","UVA","5-17 years",19.9164046644861
"913","HP16_","UVA","18-49 years",6.37195846271686
"914","HP16_","UVA","50-64 years",8.97967713709309
"915","HP16_","UVA","65+ years",12.504132324956
"916","HP16_","UVA","0-4 years",21.5201895319842
"917","HP16_","UVA","5-17 years",21.2030725816244
"918","HP16_","UVA","18-49 years",6.32624555075707
"919","HP16_","UVA","50-64 years",9.46013417944671
"920","HP16_","UVA","65+ years",13.1897626404787
"921","HP16_","UVA","0-4 years",20.0846367185898
"922","HP16_","UVA","5-17 years",18.0139624915544
"923","HP16_","UVA","18-49 years",7.17591305211849
"924","HP16_","UVA","50-64 years",9.54785925051388
"925","HP16_","UVA","65+ years",12.4221981557509
"926","HP16_","UVA","0-4 years",20.1430169779392
"927","HP16_","UVA","5-17 years",17.1059925491668
"928","HP16_","UVA","18-49 years",5.11650439424994
"929","HP16_","UVA","50-64 years",7.47727525262691
"930","HP16_","UVA","65+ years",10.6227810301473
"931","HP16_","UVA","0-4 years",14.3117646829131
"932","HP16_","UVA","5-17 years",11.9432869172256
"933","HP16_","UVA","18-49 years",3.86417200452524
"934","HP16_","UVA","50-64 years",5.59358093161578
"935","HP16_","UVA","65+ years",7.75106531509832
"936","HP16_","UVA","0-4 years",18.6594522771527
"937","HP16_","UVA","5-17 years",17.951855234621
"938","HP16_","UVA","18-49 years",4.45964100626025
"939","HP16_","UVA","50-64 years",7.52529319170324
"940","HP16_","UVA","65+ years",10.9154078827946
"941","HP16_","UVA","0-4 years",13.5930722535487
"942","HP16_","UVA","5-17 years",10.9155544124266
"943","HP16_","UVA","18-49 years",2.86222016458014
"944","HP16_","UVA","50-64 years",4.91210933331057
"945","HP16_","UVA","65+ years",7.91024309868968
"946","HP16_","UVA","0-4 years",19.5431715283768
"947","HP16_","UVA","5-17 years",18.8130490571757
"948","HP16_","UVA","18-49 years",5.31761340358815
"949","HP16_","UVA","50-64 years",8.24829874066264
"950","HP16_","UVA","65+ years",11.5753490120833
"951","HP16_","UVA","0-4 years",17.6602426285909
"952","HP16_","UVA","5-17 years",17.2068492228547
"953","HP16_","UVA","18-49 years",3.39677667506517
"954","HP16_","UVA","50-64 years",6.34404535543946
"955","HP16_","UVA","65+ years",9.90116789749604
"956","HP16_","UVA","0-4 years",22.8684720556895
"957","HP16_","UVA","5-17 years",19.3791722998965
"958","HP16_","UVA","18-49 years",5.62669198302328
"959","HP16_","UVA","50-64 years",8.7706803978683
"960","HP16_","UVA","65+ years",12.550530528226
"961","HP16_","UVA","0-4 years",4.6339337378341
"962","HP16_","UVA","5-17 years",3.4338682932506
"963","HP16_","UVA","18-49 years",1.02566726808731
"964","HP16_","UVA","50-64 years",1.66790561335325
"965","HP16_","UVA","65+ years",2.46096140951076
"966","HP16_","UVA","0-4 years",17.7813255372532
"967","HP16_","UVA","5-17 years",16.2346838578492
"968","HP16_","UVA","18-49 years",3.86128337131996
"969","HP16_","UVA","50-64 years",6.17384885645478
"970","HP16_","UVA","65+ years",9.26170092882051
"971","HP16_","UVA","0-4 years",20.4705001772302
"972","HP16_","UVA","5-17 years",19.2802514699192
"973","HP16_","UVA","18-49 years",6.90995272726177
"974","HP16_","UVA","50-64 years",9.75879719667041
"975","HP16_","UVA","65+ years",13.0505332124998
"976","HP16_","UVA","0-4 years",10.2131559609118
"977","HP16_","UVA","5-17 years",9.36100163518631
"978","HP16_","UVA","18-49 years",2.40781356843361
"979","HP16_","UVA","50-64 years",4.16070883333276
"980","HP16_","UVA","65+ years",6.10404860261303
"981","HP16_","UVA","0-4 years",18.9797656175605
"982","HP16_","UVA","5-17 years",17.9804533195537
"983","HP16_","UVA","18-49 years",5.11296143994743
"984","HP16_","UVA","50-64 years",7.4973310992203
"985","HP16_","UVA","65+ years",11.1564786297245
"986","HP16_","UVA","0-4 years",14.9014698581943
"987","HP16_","UVA","5-17 years",13.3521454365501
"988","HP16_","UVA","18-49 years",3.56882546978083
"989","HP16_","UVA","50-64 years",6.03239248046948
"990","HP16_","UVA","65+ years",9.17610639927178
"991","HP16_","UVA","0-4 years",18.8307788797985
"992","HP16_","UVA","5-17 years",17.430811754375
"993","HP16_","UVA","18-49 years",11.8598993285635
"994","HP16_","UVA","50-64 years",13.1925775742793
"995","HP16_","UVA","65+ years",15.3143719410693
"996","HP16_","IMP","0-4 years",23.2195617448224
"997","HP16_","IMP","5-17 years",43.7515064764272
"998","HP16_","IMP","18-49 years",13.584000019376
"999","HP16_","IMP","50-64 years",12.4447597811445
"1000","HP16_","IMP","65+ years",14.4181772887682
"1001","HP16_","COL2","0-4 years",27.1553982797613
"1002","HP16_","COL2","5-17 years",12.7836471942111
"1003","HP16_","COL2","18-49 years",3.80415759822312
"1004","HP16_","COL2","50-64 years",8.28873512156268
"1005","HP16_","COL2","65+ years",12.2056273225936
"1006","HP17_","COL","0-4 years",4.3981603069445
"1007","HP17_","COL","5-17 years",13.3996962300396
"1008","HP17_","COL","18-49 years",1.40234864856855
"1009","HP17_","COL","50-64 years",1.27125799220094
"1010","HP17_","COL","65+ years",4.41384967926376
"1011","HP17_","NEU","0-4 years",18.5710094547278
"1012","HP17_","NEU","5-17 years",28.4979462998599
"1013","HP17_","NEU","18-49 years",11.7381908742978
"1014","HP17_","NEU","50-64 years",9.09303512902142
"1015","HP17_","NEU","65+ years",10.7190899004173
"1016","HP17_","UTA","0-4 years",5.03289986719742
"1017","HP17_","UTA","5-17 years",5.58033928770315
"1018","HP17_","UTA","18-49 years",5.70484486512523
"1019","HP17_","UTA","50-64 years",5.47764674855262
"1020","HP17_","UTA","65+ years",4.6456995986772
"1021","HP17_","UVA","0-4 years",15.5627236133034
"1022","HP17_","UVA","5-17 years",14.0788814230298
"1023","HP17_","UVA","18-49 years",3.79562328727115
"1024","HP17_","UVA","50-64 years",5.93810889373138
"1025","HP17_","UVA","65+ years",8.66849169602089
"1026","HP17_","UVA","0-4 years",11.6658552690124
"1027","HP17_","UVA","5-17 years",9.98851590228088
"1028","HP17_","UVA","18-49 years",2.76748629464878
"1029","HP17_","UVA","50-64 years",4.08157101002073
"1030","HP17_","UVA","65+ years",6.12650195875181
"1031","HP17_","UVA","0-4 years",13.3930245591817
"1032","HP17_","UVA","5-17 years",11.4142979531214
"1033","HP17_","UVA","18-49 years",2.87778804430251
"1034","HP17_","UVA","50-64 years",4.5583099205687
"1035","HP17_","UVA","65+ years",6.78132884146213
"1036","HP17_","UVA","0-4 years",14.3722437652272
"1037","HP17_","UVA","5-17 years",12.2435191885969
"1038","HP17_","UVA","18-49 years",3.00462498363431
"1039","HP17_","UVA","50-64 years",4.79994926152142
"1040","HP17_","UVA","65+ years",7.25673384540553
"1041","HP17_","UVA","0-4 years",16.1595359707963
"1042","HP17_","UVA","5-17 years",15.1726930952827
"1043","HP17_","UVA","18-49 years",4.04443708343171
"1044","HP17_","UVA","50-64 years",6.52802928831825
"1045","HP17_","UVA","65+ years",9.44798628930621
"1046","HP17_","UVA","0-4 years",16.5216938977103
"1047","HP17_","UVA","5-17 years",14.4949628708646
"1048","HP17_","UVA","18-49 years",4.14224321112659
"1049","HP17_","UVA","50-64 years",6.16240715763484
"1050","HP17_","UVA","65+ years",9.10905573729157
"1051","HP17_","UVA","0-4 years",16.3995867426156
"1052","HP17_","UVA","5-17 years",15.6238258614948
"1053","HP17_","UVA","18-49 years",3.26334484637372
"1054","HP17_","UVA","50-64 years",5.95281486460984
"1055","HP17_","UVA","65+ years",9.11126919755219
"1056","HP17_","UVA","0-4 years",15.9752903611583
"1057","HP17_","UVA","5-17 years",14.6477452887364
"1058","HP17_","UVA","18-49 years",3.98855451388591
"1059","HP17_","UVA","50-64 years",6.1673991851481
"1060","HP17_","UVA","65+ years",9.30886089356827
"1061","HP17_","UVA","0-4 years",17.766833359581
"1062","HP17_","UVA","5-17 years",15.5003333715448
"1063","HP17_","UVA","18-49 years",4.64842423840173
"1064","HP17_","UVA","50-64 years",6.72159330366677
"1065","HP17_","UVA","65+ years",9.75976503880457
"1066","HP17_","UVA","0-4 years",15.3368913981398
"1067","HP17_","UVA","5-17 years",14.4082762446352
"1068","HP17_","UVA","18-49 years",4.66381092428376
"1069","HP17_","UVA","50-64 years",7.07325749337804
"1070","HP17_","UVA","65+ years",9.62783917102478
"1071","HP17_","UVA","0-4 years",14.5714586338105
"1072","HP17_","UVA","5-17 years",12.5326295541062
"1073","HP17_","UVA","18-49 years",3.98876749174661
"1074","HP17_","UVA","50-64 years",6.0964624516323
"1075","HP17_","UVA","65+ years",8.49164984541085
"1076","HP17_","UVA","0-4 years",13.5586485717446
"1077","HP17_","UVA","5-17 years",11.7637743329661
"1078","HP17_","UVA","18-49 years",3.18905374027076
"1079","HP17_","UVA","50-64 years",5.32325869202534
"1080","HP17_","UVA","65+ years",7.65895868003309
"1081","HP17_","UVA","0-4 years",17.1832993744528
"1082","HP17_","UVA","5-17 years",15.3536305442267
"1083","HP17_","UVA","18-49 years",5.46764092331929
"1084","HP17_","UVA","50-64 years",8.22905284199611
"1085","HP17_","UVA","65+ years",11.2135336563304
"1086","HP17_","UVA","0-4 years",16.9688851355392
"1087","HP17_","UVA","5-17 years",15.47216590602
"1088","HP17_","UVA","18-49 years",6.29330758187456
"1089","HP17_","UVA","50-64 years",8.77223436417825
"1090","HP17_","UVA","65+ years",11.2710718524821
"1091","HP17_","UVA","0-4 years",14.8774641055434
"1092","HP17_","UVA","5-17 years",13.027511406484
"1093","HP17_","UVA","18-49 years",2.56598367610257
"1094","HP17_","UVA","50-64 years",4.98576405980782
"1095","HP17_","UVA","65+ years",7.82829405069343
"1096","HP17_","UVA","0-4 years",14.8788221174453
"1097","HP17_","UVA","5-17 years",14.1315381813869
"1098","HP17_","UVA","18-49 years",4.54561748069796
"1099","HP17_","UVA","50-64 years",6.87082714746594
"1100","HP17_","UVA","65+ years",9.42290823664462
"1101","HP17_","UVA","0-4 years",17.5646622394828
"1102","HP17_","UVA","5-17 years",16.1652758949995
"1103","HP17_","UVA","18-49 years",5.18885082423001
"1104","HP17_","UVA","50-64 years",7.38062324808484
"1105","HP17_","UVA","65+ years",10.2744659580152
"1106","HP17_","UVA","0-4 years",10.2750854396441
"1107","HP17_","UVA","5-17 years",8.97826839205421
"1108","HP17_","UVA","18-49 years",1.85215818151358
"1109","HP17_","UVA","50-64 years",3.48432603485504
"1110","HP17_","UVA","65+ years",5.39435980187735
"1111","HP17_","UVA","0-4 years",12.5107072102066
"1112","HP17_","UVA","5-17 years",10.3112896983623
"1113","HP17_","UVA","18-49 years",2.50175615255582
"1114","HP17_","UVA","50-64 years",4.36228399327189
"1115","HP17_","UVA","65+ years",6.65621091769477
"1116","HP17_","UVA","0-4 years",15.8503425972382
"1117","HP17_","UVA","5-17 years",15.6924546614942
"1118","HP17_","UVA","18-49 years",4.97560921280598
"1119","HP17_","UVA","50-64 years",7.44959307922993
"1120","HP17_","UVA","65+ years",10.3021024254754
"1121","HP17_","UVA","0-4 years",18.1145801190655
"1122","HP17_","UVA","5-17 years",17.3348921158371
"1123","HP17_","UVA","18-49 years",3.99680755134016
"1124","HP17_","UVA","50-64 years",6.63319388693037
"1125","HP17_","UVA","65+ years",9.9686420062117
"1126","HP17_","UVA","0-4 years",11.6503183490169
"1127","HP17_","UVA","5-17 years",10.7313637058373
"1128","HP17_","UVA","18-49 years",2.59348152423304
"1129","HP17_","UVA","50-64 years",4.77050989281176
"1130","HP17_","UVA","65+ years",7.03704002115083
"1131","HP17_","UVA","0-4 years",15.1961490328791
"1132","HP17_","UVA","5-17 years",13.0639402494662
"1133","HP17_","UVA","18-49 years",3.28669737112786
"1134","HP17_","UVA","50-64 years",5.88755998962739
"1135","HP17_","UVA","65+ years",8.80132054269067
"1136","HP17_","UVA","0-4 years",17.3900948522068
"1137","HP17_","UVA","5-17 years",16.3543006213712
"1138","HP17_","UVA","18-49 years",4.52950136199967
"1139","HP17_","UVA","50-64 years",6.83473773961015
"1140","HP17_","UVA","65+ years",10.0608850128697
"1141","HP17_","UVA","0-4 years",19.178989023827
"1142","HP17_","UVA","5-17 years",16.6945393166465
"1143","HP17_","UVA","18-49 years",4.38721004956469
"1144","HP17_","UVA","50-64 years",6.81856142680053
"1145","HP17_","UVA","65+ years",10.2225641694842
"1146","HP17_","UVA","0-4 years",15.4435867015889
"1147","HP17_","UVA","5-17 years",13.9394747269307
"1148","HP17_","UVA","18-49 years",3.16411244285602
"1149","HP17_","UVA","50-64 years",5.34707659585637
"1150","HP17_","UVA","65+ years",8.61135306788696
"1151","HP17_","UVA","0-4 years",8.28302163932936
"1152","HP17_","UVA","5-17 years",6.45546824994382
"1153","HP17_","UVA","18-49 years",1.62315988700005
"1154","HP17_","UVA","50-64 years",2.89846387728301
"1155","HP17_","UVA","65+ years",4.66719161163832
"1156","HP17_","UVA","0-4 years",16.1644924760361
"1157","HP17_","UVA","5-17 years",14.4296650724757
"1158","HP17_","UVA","18-49 years",4.53606469294911
"1159","HP17_","UVA","50-64 years",6.84715747357469
"1160","HP17_","UVA","65+ years",9.67086299548068
"1161","HP17_","UVA","0-4 years",13.9912169406582
"1162","HP17_","UVA","5-17 years",12.6475944352419
"1163","HP17_","UVA","18-49 years",3.32323361056431
"1164","HP17_","UVA","50-64 years",5.56451438486887
"1165","HP17_","UVA","65+ years",7.87846124590815
"1166","HP17_","UVA","0-4 years",6.25905928711329
"1167","HP17_","UVA","5-17 years",5.20916139332797
"1168","HP17_","UVA","18-49 years",1.02274249822317
"1169","HP17_","UVA","50-64 years",2.12470531801105
"1170","HP17_","UVA","65+ years",3.34315214994048
"1171","HP17_","UVA","0-4 years",15.0479005344967
"1172","HP17_","UVA","5-17 years",13.9334429456989
"1173","HP17_","UVA","18-49 years",2.96705549956246
"1174","HP17_","UVA","50-64 years",4.87322397981693
"1175","HP17_","UVA","65+ years",7.53618588839748
"1176","HP17_","UVA","0-4 years",15.3606530657743
"1177","HP17_","UVA","5-17 years",13.4681228166053
"1178","HP17_","UVA","18-49 years",4.05252906202969
"1179","HP17_","UVA","50-64 years",5.61027642073611
"1180","HP17_","UVA","65+ years",8.07116234313124
"1181","HP17_","UVA","0-4 years",9.88332867442647
"1182","HP17_","UVA","5-17 years",9.33397257562459
"1183","HP17_","UVA","18-49 years",2.82836222121808
"1184","HP17_","UVA","50-64 years",4.35466172120156
"1185","HP17_","UVA","65+ years",6.27832706833741
"1186","HP17_","UVA","0-4 years",20.0636288914899
"1187","HP17_","UVA","5-17 years",19.2202519465728
"1188","HP17_","UVA","18-49 years",5.78961796712499
"1189","HP17_","UVA","50-64 years",7.85979377376834
"1190","HP17_","UVA","65+ years",11.4826063916294
"1191","HP17_","UVA","0-4 years",15.2233719717841
"1192","HP17_","UVA","5-17 years",13.5329881519367
"1193","HP17_","UVA","18-49 years",2.91560506857439
"1194","HP17_","UVA","50-64 years",5.55098491010292
"1195","HP17_","UVA","65+ years",8.47998445035761
"1196","HP17_","UVA","0-4 years",19.5195877851027
"1197","HP17_","UVA","5-17 years",18.5227463025012
"1198","HP17_","UVA","18-49 years",5.52484311740172
"1199","HP17_","UVA","50-64 years",8.0480217967593
"1200","HP17_","UVA","65+ years",11.5592024702835
"1201","HP17_","UVA","0-4 years",5.21335136085386
"1202","HP17_","UVA","5-17 years",3.90425291544373
"1203","HP17_","UVA","18-49 years",1.00054487025864
"1204","HP17_","UVA","50-64 years",1.97086359695506
"1205","HP17_","UVA","65+ years",3.27263250514666
"1206","HP17_","UVA","0-4 years",18.7473327640253
"1207","HP17_","UVA","5-17 years",16.3435458786637
"1208","HP17_","UVA","18-49 years",4.14723031890473
"1209","HP17_","UVA","50-64 years",6.52572353439501
"1210","HP17_","UVA","65+ years",10.4138259146105
"1211","HP17_","UVA","0-4 years",16.8759748480891
"1212","HP17_","UVA","5-17 years",17.3039458289558
"1213","HP17_","UVA","18-49 years",3.67557889287943
"1214","HP17_","UVA","50-64 years",7.46798418142899
"1215","HP17_","UVA","65+ years",10.8409248719147
"1216","HP17_","UVA","0-4 years",5.81532665406121
"1217","HP17_","UVA","5-17 years",4.68049790940966
"1218","HP17_","UVA","18-49 years",0.856449414101394
"1219","HP17_","UVA","50-64 years",1.79206600729978
"1220","HP17_","UVA","65+ years",2.86437365445006
"1221","HP17_","UVA","0-4 years",13.0771839201734
"1222","HP17_","UVA","5-17 years",11.4855914650644
"1223","HP17_","UVA","18-49 years",2.34883575930843
"1224","HP17_","UVA","50-64 years",4.2886316492564
"1225","HP17_","UVA","65+ years",6.51708391379464
"1226","HP17_","UVA","0-4 years",7.64159751602237
"1227","HP17_","UVA","5-17 years",6.59668776788418
"1228","HP17_","UVA","18-49 years",1.89176041515627
"1229","HP17_","UVA","50-64 years",3.35211805438086
"1230","HP17_","UVA","65+ years",4.71646862370442
"1231","HP17_","UVA","0-4 years",13.5407893021554
"1232","HP17_","UVA","5-17 years",11.3796901495002
"1233","HP17_","UVA","18-49 years",3.11702092876614
"1234","HP17_","UVA","50-64 years",4.69111257546099
"1235","HP17_","UVA","65+ years",6.9090641568803
"1236","HP17_","UVA","0-4 years",17.0744131335417
"1237","HP17_","UVA","5-17 years",15.8382660005196
"1238","HP17_","UVA","18-49 years",3.84573238945992
"1239","HP17_","UVA","50-64 years",6.36487225242953
"1240","HP17_","UVA","65+ years",9.40447245082585
"1241","HP17_","UVA","0-4 years",14.2459287854757
"1242","HP17_","UVA","5-17 years",11.1106374518784
"1243","HP17_","UVA","18-49 years",3.10865899863427
"1244","HP17_","UVA","50-64 years",5.01444360454556
"1245","HP17_","UVA","65+ years",8.10216011267352
"1246","HP17_","UVA","0-4 years",16.1694527129774
"1247","HP17_","UVA","5-17 years",13.7293265804722
"1248","HP17_","UVA","18-49 years",4.04888593463174
"1249","HP17_","UVA","50-64 years",5.99480228155656
"1250","HP17_","UVA","65+ years",8.64450865788002
"1251","HP17_","UVA","0-4 years",19.4139819191403
"1252","HP17_","UVA","5-17 years",18.8549035106516
"1253","HP17_","UVA","18-49 years",5.40992254715777
"1254","HP17_","UVA","50-64 years",8.24483502839088
"1255","HP17_","UVA","65+ years",11.6331056225112
"1256","HP17_","UVA","0-4 years",13.001597510421
"1257","HP17_","UVA","5-17 years",10.5630836883097
"1258","HP17_","UVA","18-49 years",3.73708420132702
"1259","HP17_","UVA","50-64 years",5.38086238026954
"1260","HP17_","UVA","65+ years",7.33502944654841
"1261","HP17_","UVA","0-4 years",14.4602760514077
"1262","HP17_","UVA","5-17 years",11.5669594257993
"1263","HP17_","UVA","18-49 years",2.98253270500251
"1264","HP17_","UVA","50-64 years",4.81569628406939
"1265","HP17_","UVA","65+ years",7.16319960104605
"1266","HP17_","UVA","0-4 years",8.680044410256
"1267","HP17_","UVA","5-17 years",6.69180109014196
"1268","HP17_","UVA","18-49 years",1.95890034416173
"1269","HP17_","UVA","50-64 years",3.0713135725417
"1270","HP17_","UVA","65+ years",4.42494958663574
"1271","HP17_","UVA","0-4 years",14.387528208958
"1272","HP17_","UVA","5-17 years",13.2037743561643
"1273","HP17_","UVA","18-49 years",2.80605490480868
"1274","HP17_","UVA","50-64 years",5.27184673234785
"1275","HP17_","UVA","65+ years",7.94571995073484
"1276","HP17_","UVA","0-4 years",9.26783250461567
"1277","HP17_","UVA","5-17 years",7.05714981214921
"1278","HP17_","UVA","18-49 years",1.65135345275663
"1279","HP17_","UVA","50-64 years",3.12584045900268
"1280","HP17_","UVA","65+ years",5.35447997156538
"1281","HP17_","UVA","0-4 years",15.5576715396608
"1282","HP17_","UVA","5-17 years",14.2681026602013
"1283","HP17_","UVA","18-49 years",3.6373787404927
"1284","HP17_","UVA","50-64 years",5.99394650879756
"1285","HP17_","UVA","65+ years",8.65535957745733
"1286","HP17_","UVA","0-4 years",16.957449947988
"1287","HP17_","UVA","5-17 years",16.4575101396021
"1288","HP17_","UVA","18-49 years",3.12834099920355
"1289","HP17_","UVA","50-64 years",5.96307566560549
"1290","HP17_","UVA","65+ years",9.34620320935404
"1291","HP17_","UVA","0-4 years",23.3215627574102
"1292","HP17_","UVA","5-17 years",20.4484716455394
"1293","HP17_","UVA","18-49 years",5.9972003589875
"1294","HP17_","UVA","50-64 years",9.13634920836894
"1295","HP17_","UVA","65+ years",13.1371678773885
"1296","HP17_","UVA","0-4 years",2.96570271721585
"1297","HP17_","UVA","5-17 years",2.09203626621271
"1298","HP17_","UVA","18-49 years",0.610136875913638
"1299","HP17_","UVA","50-64 years",1.03646461831087
"1300","HP17_","UVA","65+ years",1.57306037645182
"1301","HP17_","UVA","0-4 years",15.2476939170063
"1302","HP17_","UVA","5-17 years",13.4196199567133
"1303","HP17_","UVA","18-49 years",2.88091610559606
"1304","HP17_","UVA","50-64 years",4.89598977390904
"1305","HP17_","UVA","65+ years",7.5440004590253
"1306","HP17_","UVA","0-4 years",14.6833563181935
"1307","HP17_","UVA","5-17 years",13.1494503877507
"1308","HP17_","UVA","18-49 years",4.12733236413786
"1309","HP17_","UVA","50-64 years",6.3058901753741
"1310","HP17_","UVA","65+ years",8.8045230818074
"1311","HP17_","UVA","0-4 years",6.78368615505943
"1312","HP17_","UVA","5-17 years",5.86964451387631
"1313","HP17_","UVA","18-49 years",1.32098627677796
"1314","HP17_","UVA","50-64 years",2.53623804150473
"1315","HP17_","UVA","65+ years",3.92359088608224
"1316","HP17_","UVA","0-4 years",14.5417449765979
"1317","HP17_","UVA","5-17 years",13.1374327685866
"1318","HP17_","UVA","18-49 years",3.45148898078118
"1319","HP17_","UVA","50-64 years",5.34668795003547
"1320","HP17_","UVA","65+ years",8.24437764188361
"1321","HP17_","UVA","0-4 years",10.3978195875406
"1322","HP17_","UVA","5-17 years",8.75791413655845
"1323","HP17_","UVA","18-49 years",1.83222700101309
"1324","HP17_","UVA","50-64 years",3.70533905875582
"1325","HP17_","UVA","65+ years",6.19735302191846
"1326","HP17_","UVA","0-4 years",14.0997074820604
"1327","HP17_","UVA","5-17 years",12.4130464785434
"1328","HP17_","UVA","18-49 years",8.71529959480847
"1329","HP17_","UVA","50-64 years",9.78232677928608
"1330","HP17_","UVA","65+ years",11.4858567911894
"1331","HP17_","IMP","0-4 years",23.6742987138432
"1332","HP17_","IMP","5-17 years",43.3188237619415
"1333","HP17_","IMP","18-49 years",14.261715134558
"1334","HP17_","IMP","50-64 years",13.2256417560758
"1335","HP17_","IMP","65+ years",15.2187077593945
"1336","HP17_","COL2","0-4 years",26.2940217172652
"1337","HP17_","COL2","5-17 years",12.2584035926529
"1338","HP17_","COL2","18-49 years",3.73824723049996
"1339","HP17_","COL2","50-64 years",8.10263676187439
"1340","HP17_","COL2","65+ years",11.890326735056
"1341","HP18_","COL","0-4 years",2.91337916670472
"1342","HP18_","COL","5-17 years",10.0209879264215
"1343","HP18_","COL","18-49 years",1.35030301629366
"1344","HP18_","COL","50-64 years",1.3089388348245
"1345","HP18_","COL","65+ years",3.01912120566263
"1346","HP18_","NEU","0-4 years",17.0901757370998
"1347","HP18_","NEU","5-17 years",25.8880808225403
"1348","HP18_","NEU","18-49 years",10.6143775633714
"1349","HP18_","NEU","50-64 years",8.29303586246091
"1350","HP18_","NEU","65+ years",10.0581537805871
"1351","HP18_","UTA","0-4 years",10.6321523339467
"1352","HP18_","UTA","5-17 years",11.7777445153476
"1353","HP18_","UTA","18-49 years",11.8393782940642
"1354","HP18_","UTA","50-64 years",11.3619025495039
"1355","HP18_","UTA","65+ years",10.2747846812633
"1356","HP18_","UVA","0-4 years",23.6076752695324
"1357","HP18_","UVA","5-17 years",23.7943642654305
"1358","HP18_","UVA","18-49 years",8.04321933378808
"1359","HP18_","UVA","50-64 years",11.1336527896195
"1360","HP18_","UVA","65+ years",15.1043608820343
"1361","HP18_","UVA","0-4 years",22.6761579613462
"1362","HP18_","UVA","5-17 years",22.1166210586684
"1363","HP18_","UVA","18-49 years",7.52517941100857
"1364","HP18_","UVA","50-64 years",10.0301164863672
"1365","HP18_","UVA","65+ years",13.611036896256
"1366","HP18_","UVA","0-4 years",23.8426998893289
"1367","HP18_","UVA","5-17 years",22.7575072034485
"1368","HP18_","UVA","18-49 years",7.55280020658883
"1369","HP18_","UVA","50-64 years",10.0251614162376
"1370","HP18_","UVA","65+ years",13.5926202808855
"1371","HP18_","UVA","0-4 years",22.6793146467403
"1372","HP18_","UVA","5-17 years",21.6232245003721
"1373","HP18_","UVA","18-49 years",6.87758520745636
"1374","HP18_","UVA","50-64 years",9.4789979759448
"1375","HP18_","UVA","65+ years",13.1473694987425
"1376","HP18_","UVA","0-4 years",23.7939736894993
"1377","HP18_","UVA","5-17 years",24.2510076531989
"1378","HP18_","UVA","18-49 years",8.00063658198344
"1379","HP18_","UVA","50-64 years",11.4901481084511
"1380","HP18_","UVA","65+ years",15.7639992682646
"1381","HP18_","UVA","0-4 years",25.5493826897609
"1382","HP18_","UVA","5-17 years",25.6282217628091
"1383","HP18_","UVA","18-49 years",8.80663417860175
"1384","HP18_","UVA","50-64 years",11.9103455777498
"1385","HP18_","UVA","65+ years",16.227177418703
"1386","HP18_","UVA","0-4 years",20.1834155082259
"1387","HP18_","UVA","5-17 years",20.1003229380841
"1388","HP18_","UVA","18-49 years",5.0087357974721
"1389","HP18_","UVA","50-64 years",8.33595385069436
"1390","HP18_","UVA","65+ years",12.21910882243
"1391","HP18_","UVA","0-4 years",19.4657541887901
"1392","HP18_","UVA","5-17 years",19.0870371702483
"1393","HP18_","UVA","18-49 years",5.98289351274841
"1394","HP18_","UVA","50-64 years",8.53057762006102
"1395","HP18_","UVA","65+ years",12.178654235401
"1396","HP18_","UVA","0-4 years",24.4937854433733
"1397","HP18_","UVA","5-17 years",22.723258911478
"1398","HP18_","UVA","18-49 years",7.90838039105025
"1399","HP18_","UVA","50-64 years",11.3769571195847
"1400","HP18_","UVA","65+ years",15.7608240631789
"1401","HP18_","UVA","0-4 years",26.3076389145527
"1402","HP18_","UVA","5-17 years",27.6614662781181
"1403","HP18_","UVA","18-49 years",11.3654566738272
"1404","HP18_","UVA","50-64 years",14.7996655961324
"1405","HP18_","UVA","65+ years",18.7315559924331
"1406","HP18_","UVA","0-4 years",27.3701280718472
"1407","HP18_","UVA","5-17 years",26.8123291051969
"1408","HP18_","UVA","18-49 years",11.0944208727277
"1409","HP18_","UVA","50-64 years",14.5947437099328
"1410","HP18_","UVA","65+ years",18.9110254238274
"1411","HP18_","UVA","0-4 years",27.3116227176684
"1412","HP18_","UVA","5-17 years",27.1269533556932
"1413","HP18_","UVA","18-49 years",9.97660180468112
"1414","HP18_","UVA","50-64 years",13.6862774813236
"1415","HP18_","UVA","65+ years",17.99135366046
"1416","HP18_","UVA","0-4 years",28.5030743171646
"1417","HP18_","UVA","5-17 years",27.6022893533459
"1418","HP18_","UVA","18-49 years",11.8046326554547
"1419","HP18_","UVA","50-64 years",15.8851430340234
"1420","HP18_","UVA","65+ years",20.6516981659686
"1421","HP18_","UVA","0-4 years",27.3550707329623
"1422","HP18_","UVA","5-17 years",27.3180742398279
"1423","HP18_","UVA","18-49 years",12.557740405876
"1424","HP18_","UVA","50-64 years",16.0982693682341
"1425","HP18_","UVA","65+ years",20.0697930819953
